"DataSet","Location_ID","DateDesc","Longitude","Latitude","labCnt"
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R104_2007-05-27","01-01-2008",120.2367,-33.6612,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R105_2007-05-28","01-01-2008",120.0286,-33.5094,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R106_2007-05-28","01-01-2008",120.0136,-33.4955,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R107_2007-05-28","01-01-2008",120.0249,-33.4697,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R108_2007-05-28","01-01-2008",120.0238,-33.4729,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R109_2007-05-29","01-01-2008",120.4088,-33.6714,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R110_2007-05-29","01-01-2008",120.3997,-33.6768,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R111_2007-05-29","01-01-2008",120.3874,-33.6632,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R112_2007-05-29","01-01-2008",120.3837,-33.6603,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R113_2007-05-30","01-01-2008",120.3833,-33.659,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R114_2007-05-30","01-01-2008",120.3884,-33.6592,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R115_2007-05-30","01-01-2008",120.3965,-33.6611,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R116_2007-05-30","01-01-2008",120.3983,-33.6597,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R117_2007-05-31","01-01-2008",120.1673,-33.599,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R118_2007-05-31","01-01-2008",120.1701,-33.5949,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R119_2007-05-31","01-01-2008",120.1306,-33.575,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R120_2007-09-04","01-01-2008",120.2357,-33.6457,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R121_2007-09-04","01-01-2008",120.2353,-33.6464,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R122_2007-09-05","01-01-2008",120.2086,-33.6763,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R123_2007-09-05","01-01-2008",120.2172,-33.6755,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R124_2007-09-06","01-01-2008",120.0326,-33.504,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R125_2007-09-06","01-01-2008",120.033,-33.5018,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R126_2007-09-06","01-01-2008",120.0657,-33.5076,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R127_2007-09-07","01-01-2008",120.1996,-33.6455,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R128_2007-09-07","01-01-2008",120.1978,-33.6472,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R129_2007-09-07","01-01-2008",120.1948,-33.6486,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R130_2007-09-07","01-01-2008",120.1826,-33.6337,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R131_2007-09-08","01-01-2008",120.183,-33.6526,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R132_2007-09-08","01-01-2008",120.1836,-33.6522,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R133_2007-09-08","01-01-2008",120.182,-33.6581,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R134_2007-09-08","01-01-2008",120.1617,-33.6401,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R135_2007-09-08","01-01-2008",120.1644,-33.6414,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R136_2007-09-10","01-01-2008",120.1293,-33.5806,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R137_2007-09-10","01-01-2008",120.1406,-33.5775,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R138_2007-09-10","01-01-2008",120.1411,-33.5767,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R139_2007-09-11","01-01-2008",120.2631,-33.6447,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R140_2007-09-11","01-01-2008",120.2647,-33.6455,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R141_2007-09-11","01-01-2008",120.2942,-33.6815,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R142_2007-09-11","01-01-2008",120.2959,-33.6814,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R143_2007-09-12","01-01-2008",120.0282,-33.5006,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R144_2007-09-12","01-01-2008",120.0187,-33.4944,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R145_2007-09-12","01-01-2008",120.0265,-33.4924,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R146_2007-09-12","01-01-2008",120.029,-33.4919,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R147_2007-09-25","01-01-2008",120.2112,-33.6672,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R148_2007-09-25","01-01-2008",120.2104,-33.6669,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R149_2007-09-25","01-01-2008",120.2046,-33.6678,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R150_2007-09-25","01-01-2008",120.1928,-33.6688,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R151_2007-09-26","01-01-2008",120.0186,-33.4676,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R152_2007-09-26","01-01-2008",120.0127,-33.4667,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R153_2007-09-26","01-01-2008",119.9865,-33.4623,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R154_2007-09-26","01-01-2008",119.9905,-33.4632,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R155_2007-09-27","01-01-2008",120.2417,-33.6739,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R156_2007-09-27","01-01-2008",120.2462,-33.6728,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R157_2007-09-27","01-01-2008",120.229,-33.6743,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R158_2007-09-27","01-01-2008",120.2361,-33.6743,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R159_2007-09-28","01-01-2008",120.2182,-33.6616,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R160_2007-09-28","01-01-2008",120.2174,-33.6611,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R161_2007-09-28","01-01-2008",120.2185,-33.6571,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R162_2007-09-29","01-01-2008",120.2437,-33.6592,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R163_2007-09-29","01-01-2008",120.2464,-33.6578,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R164_2007-09-29","01-01-2008",120.2485,-33.6545,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R165_2007-09-29","01-01-2008",120.2385,-33.6442,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R166_2007-09-30","01-01-2008",120.2993,-33.7235,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R167_2007-10-01","01-01-2008",120.2481,-33.6754,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R168_2007-10-01","01-01-2008",120.2498,-33.6764,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R169_2007-10-01","01-01-2008",120.2513,-33.6768,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R170_2007-10-01","01-01-2008",120.2524,-33.6766,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R171_2007-10-01","01-01-2008",120.253,-33.6753,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R172_2007-10-02","01-01-2008",120.1059,-33.5512,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R173_2007-10-02","01-01-2008",120.0962,-33.5422,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R174_2007-10-02","01-01-2008",120.0954,-33.5416,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R175_2007-10-02","01-01-2008",120.0437,-33.5153,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R176_2007-10-03","01-01-2008",120.2093,-33.6848,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R177_2007-10-03","01-01-2008",120.1961,-33.6855,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R178_2007-10-03","01-01-2008",120.2039,-33.6785,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R179_2007-10-03","01-01-2008",120.172,-33.6309,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R180_2007-10-04","01-01-2008",120.1655,-33.6056,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R181_2007-10-04","01-01-2008",120.1596,-33.5976,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R182_2007-10-04","01-01-2008",120.1551,-33.5909,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R183_2007-10-04","01-01-2008",120.144,-33.5926,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R184_2007-10-05","01-01-2008",120.003,-33.4796,15
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R185_2007-10-05","01-01-2008",119.9909,-33.4817,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R186_2007-10-05","01-01-2008",119.989,-33.4852,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R187_2007-10-06","01-01-2008",120.3761,-33.6964,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R188_2007-10-06","01-01-2008",120.1895,-33.6848,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R189_2007-10-06","01-01-2008",120.1893,-33.6828,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R190_2007-10-06","01-01-2008",120.1886,-33.6842,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R191_2007-10-08","01-01-2008",120.3815,-33.6599,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R192_2007-10-09","01-01-2008",120.3696,-33.6404,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R193_2007-10-09","01-01-2008",120.3713,-33.6405,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R194_2007-10-09","01-01-2008",120.374,-33.6481,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R195_2007-10-09","01-01-2008",120.3765,-33.6482,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R196_2007-10-10","01-01-2008",120.1233,-33.5652,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R197_2007-10-10","01-01-2008",120.136,-33.5828,17
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R198_2007-10-10","01-01-2008",120.0264,-33.4466,16
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R199_2007-10-11","01-01-2008",120.047,-33.4996,18
"Biological_Survey_of_the_Ravensthorpe_Range-Phase_1","Biological Survey of the Ravensthorpe Range (Phase 1)_R200_2007-10-11","01-01-2008",120.0485,-33.498,18
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM01_2010-09-30","01-01-2010",119.243,-32.029,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM02_2010-10-01","01-01-2010",119.4376,-32.0362,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM03_2010-10-01","01-01-2010",119.6185,-32.0806,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM04_2010-10-02","01-01-2010",119.5972,-31.7511,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM05_2010-10-02","01-01-2010",119.6367,-31.8124,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM06_2010-10-02","01-01-2010",119.6523,-31.8583,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM07_2010-10-02","01-01-2010",119.6509,-31.8763,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM08_2010-10-03","01-01-2010",119.6339,-31.8058,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM09_2010-10-03","01-01-2010",119.6498,-31.9154,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM10_2010-10-03","01-01-2010",119.6497,-31.9928,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM11_2010-10-03","01-01-2010",119.6495,-31.8841,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM12_2010-10-04","01-01-2010",119.5403,-31.7837,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM13_2010-10-04","01-01-2010",119.4734,-31.7835,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM14_2010-10-04","01-01-2010",119.5782,-31.6501,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM15_2010-10-04","01-01-2010",119.575,-31.6584,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM16_2010-10-05","01-01-2010",119.6763,-31.1989,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM17_2010-10-05","01-01-2010",119.6848,-31.1781,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM18_2010-10-05","01-01-2010",119.6903,-31.1368,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM19_2010-10-05","01-01-2010",119.6709,-31.205,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM20_2010-10-06","01-01-2010",119.6074,-31.4004,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM21_2010-10-06","01-01-2010",119.6435,-31.4186,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM22_2010-10-06","01-01-2010",119.6641,-31.4011,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM23_2010-10-06","01-01-2010",119.6783,-31.4001,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM24_2010-10-07","01-01-2010",119.5539,-31.2792,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM25_2010-10-07","01-01-2010",119.6684,-31.2196,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM26_2010-10-07","01-01-2010",119.6741,-31.1944,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM27_2010-10-07","01-01-2010",119.6548,-31.2646,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM28_2010-10-07","01-01-2010",119.6589,-31.3022,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM29_2010-10-25","01-01-2010",118.5186,-30.4279,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM30_2010-10-26","01-01-2010",118.5192,-30.3476,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM31_2010-10-26","01-01-2010",118.4606,-30.2328,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM32_2010-10-26","01-01-2010",118.3329,-30.2365,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM33_2010-10-26","01-01-2010",118.4051,-30.2849,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM34_2010-10-26","01-01-2010",118.4934,-30.2838,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM35_2010-10-27","01-01-2010",118.4309,-30.4,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM36_2010-10-27","01-01-2010",118.1911,-30.2349,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM37_2010-10-27","01-01-2010",117.9861,-30.1762,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM38_2010-10-27","01-01-2010",117.9619,-30.1595,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM39_2010-10-27","01-01-2010",118.1258,-30.2352,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM40_2010-10-28","01-01-2010",118.3431,-30.2854,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM41_2010-10-28","01-01-2010",118.4197,-30.2849,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM42_2010-10-28","01-01-2010",118.4324,-30.2816,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM43_2010-10-28","01-01-2010",118.4297,-30.3624,8
"Fire_gimlet_woodlands_flora","Fire_gimlet_woodlands_flora_GIM44_2010-10-28","01-01-2010",118.4294,-30.3846,8
